Resource,Hotel,Review,Stance,Authenticity
MTurk,homewood,"['really', 'high', 'hope', 'homewood', 'suite', 'stay', 'week-long', 'business', 'trip', 'last', 'month', 'consider', 'price', 'technically', 'hilton', 'would', 'expect', 'something', 'beyond', 'typical', 'cut-rate', 'bargain', 'motel', ""i'll"", 'start', 'good', 'stuff', 'hotel', 'downtown', 'bad', 'stuff', 'first', 'everyone', 'rude', ""i'm"", 'sure', 'management', 'intentionally', 'hire', 'rude', 'people', 'poisonous', 'culture', 'inside', 'hotel', 'grind', 'otherwise', 'decent', 'people', 'cynical', 'pulp', 'bellboy', 'scowl', 'lobby', 'rough', 'luggage', 'scowl', 'tip', '5', 'likewise', 'receptionist', 'seem', 'flustered', 'head', 'call', 'supervisor', 'twice', 'check', 'reservation', 'apparently', 'new', 'much', 'experience', 'use', 'computer', ""that's"", 'excuse', 'turn', 'would', 'two-minute', 'process', 'decent', 'hotel', '15', 'minute', 'tedium', 'sadly', 'room', 'good', 'service', 'hot', 'water', 'sink', 'work', 'shower', 'lukewarm', 'one', 'bulb', 'dead', 'light', 'fixture', 'sink', 'complimentary', 'mood', 'lighting', 'guess', 'tv', 'bust', 'sure', 'lcd', 'espn', 'logo', 'bottom', 'right', 'corner', 'screen', 'burn', 'stay', 'every', 'channel', 'top', 'bed', 'smell', 'funny', 'call', 'front', 'desk', 'least', 'phone', 'work', 'ask', 'fresh', 'sheet', 'person', 'talk', 'say', ""they'd"", 'right', 'never', 'come', 'eventually', 'give', 'wake', 'next', 'morning', 'back', 'pain', 'bed', 'firm', 'marshmallow', 'leave', 'room', 'make', 'way', 'chilly', 'hallway', 'complimentary', 'buffet', 'literally', 'food', 'bad', 'even', 'cereal', 'taste', 'stale', 'look', 'around', 'everyone', 'dinning', 'room', 'appear', 'similar', 'experience', 'sight', 'two-dozen', 'disappointed', 'people', 'sip', 'weak', 'coffee', 'prod', 'watered-down', 'scramble', 'egg', 'plastic', 'fork', 'sight', 'become', 'refugee', 'camp', 'expensive', 'hotel', 'plain', 'sad', 'worst', 'part', 'thing', 'next', 'four', 'day']",negative,deceptive
MTurk,homewood,"['whatever', 'stay', 'homewood', 'suite', 'downtown', 'chicago', 'make', 'mistake', 'terrible', 'bed', 'linen', 'obviously', 'clean', 'even', 'stain', 'comforter', 'housekeeping', 'staff', 'absolutely', 'care', 'good', 'job', 'room', 'clean', 'twice', ""week's"", 'stay', 'even', 'bare', 'minimum', 'effort', 'seem', 'go', 'even', 'empty', 'trash', 'can', 'in-suite', 'kitchen', 'awful', 'hop', 'save', 'money', 'cook', 'room', 'one', 'broken', 'eye', 'stove', 'nasty', 'greasy', 'microwave', 'seem', 'good', 'idea', 'eat', 'avoid', 'unpleasant', 'surprise', 'lackluster', 'in-house', 'food', 'hear', 'good', 'thing', 'breakfast', 'offering', 'anyways', ""i'd"", 'avoid', 'place', 'like', 'plague', 'know', ""i'm"", 'certainly', 'never', 'go', 'back']",negative,deceptive
MTurk,homewood,"['vacation', 'highlight', 'four', 'day', 'stay', 'homewood', 'suite', 'hilton', 'chicago', 'downtown', 'believe', 'would', 'best', 'part', 'trip', 'discover', 'unfolding', 'nightmare', 'lovely', 'room', 'fifteenth', 'floor', 'voice', 'emanate', 'phone', 'inform', 'us', 'pending', 'fire', 'alarm', 'procedures', 'follow', 'anyone', 'tenth', 'floor', 'instruct', 'go', 'bathroom', 'wet', 'towel', 'place', 'along', 'bottom', 'closed', 'door.do', 'use', 'elevator', 'wait', 'instructions.we', 'nervously', 'wait', 'twenty', 'minute', 'without', 'communication', 'voice', 'phone.we', 'decide', 'exit', 'via', 'stair', 'realize', 'late', 'enter', 'stairwell', 'door', 'behind', 'locked.we', 'continue', 'travel', 'downward', 'backdrop', 'music', 'siren', 'loud', 'muffle', 'speakers.obviously', 'rescue', 'without', 'physical', 'injury', 'yet', 'emotionally', 'damage', 'choose', 'hotel', 'range', 'ten', 'floor', 'less']",negative,deceptive
MTurk,homewood,"['place', 'absolutely', 'foul', 'minute', 'walk', 'know', 'make', 'reservation', 'mistake', 'person', 'counter', 'would', 'barely', 'make', 'eye', 'contact', 'act', 'like', 'ask', 'huge', 'favor', 'order', 'check', 'room', 'request', 'room', 'double', 'bed', 'available', 'tell', 'make', 'reservation', 'request', 'double', 'bed', 'request', 'guarantee', ""what's"", 'point', 'make', 'reservation', 'get', 'room', 'room', 'totally', 'gross', 'decor', 'date', 'carpet', 'tear', 'spot', 'whole', 'place', 'smell', 'musty', 'almost', 'moldy', 'bathroom', 'spot', 'stain', 'hesitate', 'think', 'true', 'cleanliness', 'sheet', 'complimentary', 'fitness', 'area', 'joke', 'one', 'broken', 'treadmill', 'couple', 'mismatched', 'dumbbell', 'thanks', 'thanks', 'definitely', 'return']",negative,deceptive
MTurk,homewood,"['husband', 'plan', 'romantic', 'getway', 'past', 'several', 'month', 'look', 'forward', 'spend', 'end', 'summer', 'chicago', 'however', 'excitement', 'soon', 'turn', 'disappointment', 'frustration', 'upon', 'arrival', 'hotel', 'quite', 'charm', 'walk', 'door', 'everything', 'go', 'wrong', 'gentleman', 'check', 'us', 'could', 'find', 'reservation', 'quite', 'impatient', 'rude', 'show', 'confirmation', 'paper', 'manager', 'make', 'accomondations', 'us', 'much', 'discussion', 'back', 'forth', 'towel', 'room', 'check', 'take', 'least', 'hour', 'several', 'phone', 'call', 'towel', 'send', 'room', 'needle', 'say', 'extremely', 'tired', 'want', 'nothing', 'take', 'warm', 'shower', 'turn', 'pay', 'total', 'cost', 'front', 'would', 'leave', 'check', 'another', 'hotel']",negative,deceptive
MTurk,homewood,"['recently', 'stay', 'homewood', 'suite', 'hilton', 'chicago', 'downtown', 'find', 'lack', 'quality', 'service', 'room', 'nice', 'well', 'furnished', 'service', 'lack', 'area', 'complimentary', 'service', 'include', 'fast-speed', 'wireless', 'internet', 'access', 'cardio-fitness', 'indoor', 'pool', 'grocery', 'shopping', 'service', 'coffee', 'tea', 'hot', 'chocolate', 'cider', 'day', 'long', ""lobby's"", '24', 'hour', 'convenience', 'shop', 'however', 'wireless', 'internet', 'spotty', 'best', 'really', 'slow', 'speed', 'time', 'indoor', 'pool', 'far', 'cold', 'opinion', 'cardio', 'equipment', 'leave', 'uncleaned', 'grocery', 'shopping', 'service', 'alright', 'although', 'bit', 'slow', 'side', 'finally', 'coffee', 'hot', 'chocolate', '24', 'hour', 'convenience', 'shop', 'cold', 'overall', 'poor', 'quality', 'rat', 'hotel', 'scale', '1', '5', 'would', 'give', '3', 'best']",negative,deceptive
MTurk,homewood,"['know', 'hotel', 'ever', 'get', 'high', 'rating', 'others', 'hotel', 'price', 'fingerprint', 'wall', 'stain', 'bathroom', 'funky', 'loud', 'people', 'hallway', 'early', 'morning', 'park', 'valet', 'time', 'consuming', 'thing', 'elevator', 'back', '1960', 'furniture', 'breakfast', 'well', 'skip', 'protein-less', 'stuff', 'offer', 'oh', 'sure', 'hilton', 'woopee', 'pay', 'privilege', 'sleep', 'saw', 'couple', 'bed', 'bug', 'take', 'shower', 'morning', 'seem', 'wash', 'away', 'back', 'hilton', 'homewood', 'suite', ""i'd"", 'rather', 'stay', 'somewhere', 'outside', 'city', 'save', 'money', 'think', ""i'll"", 'happier', 'well']",negative,deceptive
MTurk,homewood,"['oh', 'goodness', 'get', 'one', 'bad', 'place', 'stay', 'downtown', 'chicago', 'go', 'well', 'enough', 'checking', 'go', 'downhill', 'much', 'left', 'desire', 'big', 'problem', 'huge', 'turd', 'toilet', 'kid', 'guess', 'maid', 'rather', 'busy', 'day', 'take', 'break', 'forget', 'know', 'price', 'charge', 'type', 'thing', 'unacceptable', 'everything', 'else', 'actual', 'room', 'expect', 'noise', 'bit', ""i'm"", 'use', 'though', 'convention', 'college', 'age', 'kid', 'stay', 'floor', 'us', 'ask', 'move', 'another', 'room', 'get', 'us', 'another', 'room', 'take', 'nearly', '2', 'hour', 'second', 'room', 'work', 'well', 'us', 'risk', 'stay', 'plus', 'pool', 'available', 'really', 'wish', 'would', 'mention', 'website', 'look', 'forward', 'day', 'beautiful', 'place', 'wonderful', 'location', 'need', 'work', 'customer', 'service', ""i'll"", 'reconsider', 'stay', 'homewood', 'suite', 'hilton', 'chicago', 'downtown']",negative,deceptive
MTurk,homewood,"['business', 'chicago', 'decide', 'choose', 'think', 'would', 'relaxing', 'hotel', 'treat', 'bit', 'know', 'woman', 'front', 'desk', 'roll', 'eye', 'ask', 'complimentary', 'apple', 'cider', 'advertise', 'tell', 'sign', 'you-idiot', 'kind', 'voice', 'bad', 'sign', 'far', 'away', 'read', 'without', 'glass', 'ashamed', 'ask', 'anything', 'front', 'desk', 'room', 'horribly', 'decorate', 'nothing', 'special', ""i'm"", 'ugly', 'steal', 'furniture', 'pattern', 'color', 'say', 'luxury', 'go', 'relax', 'pool', 'laptop', 'get', 'work', 'do', 'unfortunately', 'pool', 'overrun', 'five', 'rowdy', 'kid', 'parent', 'sight', 'would', 'report', 'front', 'desk', 'sham', 'aforementioned', 'apple', 'cider', 'incident', 'thank', 'god', 'leave', 'laptop', 'case', 'would', 'ruin', 'water', 'splash', 'free', 'breakfast', 'taste', 'like', 'cardboard', 'something', 'akin', 'free', 'breakfast', '60', 'a-night', 'hotel', 'try', 'make', 'feel', 'sick', 'eat', 'good', 'thing', 'experience', 'leave', 'overpriced', 'motel', 'behind', 'go', 'work']",negative,deceptive
MTurk,homewood,"['worth', 'price', 'unfortunate', 'experience', 'stay', 'hilton', 'homewood', 'suite', 'downtown', 'chicago', 'stay', 'family', 'vacation', 'wish', 'would', 'save', 'money', 'go', 'somewhere', 'else', 'hotel', 'expensive', 'think', 'might', 'throw', 'bonus', 'way', 'like', 'complimentary', 'parking', 'chance', 'addition', '259', 'price', 'tag', 'also', 'pay', '30', 'parking', 'per', 'night', 'stay', 'motel', '6', 'park', 'would', 'free', 'staff', 'nice', 'register', 'lady', 'counter', 'act', 'like', 'help', 'interfere', 'internet', 'chat', 'time', 'rude', 'perhaps', 'bad', 'day', 'something', 'doubt', 'arrive', 'room', 'key', 'card', 'work', 'go', 'back', 'downstairs', 'get', 'fixed', 'interrupt', 'precious', 'free', 'time', 'actual', 'work', 'room', 'nice', 'feature', 'like', 'kitchen', 'appliance', 'flat', 'screen', 'television', 'go', 'vacation', 'cook', 'though', 'television', 'get', 'many', 'channel', 'pay', 'want', 'watch', 'movie', 'course', 'try', 'log', 'facebook', 'say', 'hello', 'friend', 'hotel', 'room', 'complimentary', 'internet', 'access', 'slow', 'hardly', 'worth', 'use', 'get', 'good', 'connection', 'starbucks', 'offer', 'complimentary', 'dinner', 'breakfast', 'nothing', 'write', 'home', ""i've"", 'well', 'food', ""mcdonald's"", 'food', 'pretty', 'cold', 'choice', 'limited', 'traffic', 'around', 'hotel', 'hideous', 'hotel', 'downtown', 'definitely', 'tell', 'bunch', 'one-way', 'street', 'around', 'make', 'get', 'confuse', 'room', 'pretty', 'clean', 'say', 'lot', 'hotel', 'wide', 'variety', 'price', 'range', 'look', 'hotel', 'chicago', ""i'd"", 'say', 'save', 'money', 'go', 'somewhere', 'else', ""i've"", 'well', 'stay', 'best', 'western', 'many', 'hotel', 'cost', 'less']",negative,deceptive
MTurk,homewood,"['homewood', 'suite', 'hilton', 'group', 'hotel', 'locate', 'downtown', 'chicago', 'though', 'close', 'many', 'sight', 'visit', 'extensive', 'construction', 'go', 'along', 'michigan', 'avenue', 'every', 'morning', 'awaken', 'right', '8', 'sound', 'jackhammering', 'bulldozer', 'reserve', 'basic', 'suite', 'though', 'arrive', '5', 'pm', 'well', 'past', 'check-in', 'time', 'room', 'ready', '30', 'minute', 'management', 'apologize', 'offer', 'sort', 'compensation', 'inconvenience', 'suite', 'ready', 'nice', 'quickly', 'discover', 'hot', 'water', 'bathroom', 'relocate', 'another', 'room', 'apology', 'offer', 'compensation', 'trouble', 'finally', 'settle', 'free', 'welcome', 'dinner', 'reception', 'wine', 'beer', 'food', 'okay', 'frazzle', 'issue', 'check', 'anything', 'would', 'taste', 'good', 'point', 'staff', 'suggest', 'complementary', 'grocery', 'shopping', 'service', 'though', 'good', 'idea', 'since', 'already', 'tired', 'unfortunately', 'take', 'three', 'hour', 'finally', 'deliver', 'grocery', 'suite', 'bill', 'far', 'expect', 'disappoint', 'experience', 'homewood', 'suite', 'understand', 'problem', 'may', 'arise', 'fact', 'management', 'nothing', 'make', 'us', 'unacceptable', 'would', 'suggest', 'hotel', 'friend', 'visit', 'chicago']",negative,deceptive
MTurk,homewood,"['consider', 'several', 'hotel', 'area', 'family', 'finally', 'decide', 'unfortunately', 'homewood', 'suite', 'long', 'weekend', 'vacation', 'overall', 'experience', 'leave', 'much', 'desire', 'breakfast', 'buffet', 'consist', 'cold', 'scramble', 'egg', 'greasy', 'pastry', 'linen', 'one', 'bed', 'seem', 'dirty', 'tell', 'hotel', 'staff', 'ask', 'replace', 'woman', 'roll', 'eye', 'unprofessional', 'attitude', 'would', 'come', 'back', 'ever']",negative,deceptive
MTurk,homewood,"['stay', 'three', 'night', 'recently', 'hilton', 'homewood', 'suite', 'downtown', 'chicago', 'overall', ""can't"", 'rate', 'establishment', 'highly', 'person', 'front', 'desk', 'disorganize', 'take', '10', 'minute', 'even', 'find', 'reservation', 'finally', 'get', 'key', 'desk', 'person', 'thrust', 'keycard', 'like', 'happy', 'rid', 'get', 'good', 'get', 'suite', 'bed', 'poorly', 'make', 'find', 'couple', 'long', 'blonde', 'hair', 'one', 'pillow', 'room', 'stuffy', 'swear', 'might', 'even', 'vague', 'pet', 'smell', 'shower', 'clean', 'notable', 'hard', 'water', 'stain', 'shower', 'door', 'bathroom', 'sink', 'small', 'continuous', 'drip', 'also', 'carpet', 'seem', 'fresh', 'even', 'high', 'traffic', 'dirt', 'noticable', 'also', 'visit', 'small', 'gym', 'workout', 'area', 'disappoint', 'also', 'limit', 'equipment', 'poor', 'repair', 'floor', 'even', 'slippery', 'make', 'definite', 'trip', 'hazard', 'indoor', 'pool', 'look', 'good', 'dip', 'water', 'felt', 'bit', 'slimy', 'good', 'smell', 'amenity', 'unfriendly', 'service', 'sub-standard', 'cleanliness', 'make', 'hotel', 'one', 'would', 'definitely', 'recommend', 'anyone', 'pair', 'sky', 'high', 'room', 'rate', 'place', 'earn', 'repeat', 'guest']",negative,deceptive
MTurk,knickerbocker,"['stay', 'knickerbocker', 'hotel', 'last', 'time', 'visit', 'chicago', 'live', 'illinois', 'college', 'college', 'budget', 'trip', 'city', 'involve', 'share', 'room', 'one', 'cheap', 'hotel', 'away', 'downtown', 'visit', 'back', 'decide', 'would', 'treat', 'nicer', 'stay', 'use', 'book', 'room', 'knickerbocker', 'everything', 'look', 'nice', 'get', 'price', 'pay', 'really', 'expect', 'something', 'far', 'beyond', 'get', 'maybe', 'dress', 'right', 'carry', 'right', 'luggage', 'front', 'desk', 'clerk', 'unnecessarily', 'snooty', 'check', 'hotel', 'try', 'make', 'guest', 'feel', 'welcome', 'stay', 'cheap', 'hotel', 'college', 'front', 'desk', 'employee', 'always', 'friendly', 'check', 'would', 'give', 'good', 'tip', 'best', 'way', 'get', 'fun', 'thing', 'city', 'even', 'want', 'ask', 'tip', 'front', 'desk', 'want', 'deal', 'eye', 'rolling', 'important', 'bother', 'attitude', 'get', 'check', 'guess', 'location', 'convenient', 'hotel', 'use', 'visit', 'really', 'think', 'part', 'money', 'spend', 'nice', 'hotel', 'would', 'pay', 'pleasant', 'customer', 'service', 'experience', 'look', 'obviously', 'afford', 'stay', 'hotel', 'already', 'book', 'pay', 'room', 'even', 'customer', 'service', 'number', 'one', 'goal', 'make', 'money', 'pretty', 'high', 'list', 'make', 'pay', 'customer', 'feel', 'unwelcome', 'good', 'way', 'secure', 'return', 'business', 'doubt', ""i'll"", 'stay']",negative,deceptive
MTurk,knickerbocker,"['stay', 'millennium', 'knickerbocker', 'hotel', 'chicago', 'contemplate', 'poor', 'quality', 'experienc', 'felt', 'need', 'document', 'amenity', 'plush', 'service', 'staff', 'lack', 'upon', 'check', 'reservation', 'lose', 'take', '30', 'minute', 'manager', 'make', 'arraingments', 'stay', 'offer', 'upgrade', 'comp', 'way', 'room', 'service', 'poor', 'job', 'clean', 'room', 'leave', 'wet', 'towles', 'bath', 'room', 'used', 'coffee', 'filter', 'leave', 'coffee', 'pot', 'clean', 'sure', 'sheet', 'change', 'check', 'bell', 'hop', 'drop', 'laptop', 'destroyed', 'hard', 'drive', 'leave', 'scramble', 'recover', 'report', 'spend', 'day', 'create', 'overall', 'negative', 'experience', 'leave', 'wonder', 'train', 'thier', 'staff', 'proper', 'way', 'attend', 'customer', 'relunctant', 'stay', 'assure', 'focus', 'trainging', 'staff', 'well']",negative,deceptive
MTurk,knickerbocker,"['one', 'good', 'experience', 'first', 'arrive', 'hotel', 'try', 'get', 'room', 'key', 'discover', 'fresh', 'key', 'wait', 'half', 'hour', 'someone', 'run', 'get', 'key', 'bad', 'lobby', 'look', 'slight', 'disrepair', 'finally', 'get', 'room', 'find', 'burnt', 'light', 'bulb', 'unmade', 'bed', 'room', 'ok', 'size', 'one', 'person', 'would', 'probably', 'get', 'bit', 'crowded', 'view', 'window', 'amazing', 'take', 'away', 'bad', 'overall', 'felt', 'like', 'owner', 'hotel', 'stop', 'care', 'maintenance', 'take', 'four', 'hour', 'finally', 'come', 'fix', 'light', 'even', 'get', 'housekeep', 'entire', 'stay', 'recommend', 'hotel', 'anyone', 'area', 'hopefully', 'make', 'get', 'act', 'together']",negative,deceptive
MTurk,knickerbocker,"['stay', 'hotel', 'friend', 'book', '3', 'night', 'stay', 'one', 'weekend', 'visit', 'friend', 'chicago', 'though', 'bit', 'pricy', 'decide', 'knickerbocker', 'great', 'location', 'room', 'look', 'large', 'well-kept', 'flight', 'delay', 'arrive', 'hour', 'designated', 'check', 'time', 'however', 'despite', 'call', 'hotel', 'advance', 'notify', 'delay', 'arrive', 'give', 'us', 'hard', 'time', 'wait', 'hour', 'allow', 'room', 'concierge', 'manager', 'extremely', 'rude', 'us', 'make', 'seem', 'like', 'huge', 'inconvenience', 'arrive', 'late', 'top', 'maid', 'service', 'terrible', 'thing', 'seem', 'make', 'bed', 'vacuuming', 'fresh', 'towel', 'etc', 'want', 'stay', 'third', 'night', 'force', 'order', 'avoid', 'ridiculous', 'cancellation', 'fee', 'hotel', 'way', 'much', 'money', 'service', 'provide', 'good', 'stay', 'motel', '6']",negative,deceptive
MTurk,knickerbocker,"['go', 'stay', 'millenium', 'hotel', 'chicago', 'first', 'rural', 'midwest', 'surprise', 'price', 'general', 'kind', 'accept', 'assure', 'cousin', 'visit', 'chicago', 'say', 'normal', 'check', 'service', 'seem', 'fine', 'get', 'check', 'room', 'seem', 'ok', 'couple', 'hour', 'later', 'lady', 'come', 'room', 'hotel', 'employee', 'lady', 'turn', 'cross', 'check', 'room', 'go', 'complain', 'turn', 'double', 'book', 'room', 'full', 'full', 'room', 'type', 'standard', 'well', 'superior', 'room', 'rather', 'simply', 'upgrade', 'one', 'us', 'mistake', 'ask', 'one', 'us', 'would', 'like', 'move', 'argue', '20', 'minute', 'budge', 'option', 'one', 'us', 'fork', 'extra', '60', 'corner', 'superior', 'lady', 'name', 'sharon', 'decide', 'split', 'difference', 'give', '20', 'move', 'get', 'new', 'room', '20', 'minute', 'later', 'nobody', 'sharon', 'help', 'move', 'get', 'bed', 'throw', 'together', 'make', 'bathroom', 'clean', 'garbage', 'kleenex', 'go', 'check', 'use', 'call', '5pm', 'answer', 'call', '10', 'minute', 'finally', 'get', 'hold', 'someone', 'tell', 'state', 'room', 'say', 'would', 'someone', 'right', 'away', 'wait', '30', 'minute', 'lady', 'come', 'uniform', 'hell', 'job', 'cleaning', 'switch', 'garbage', 'wipe', 'whole', 'bathroom', 'vaccuumed', 'around', 'switch', 'bedding', 'tell', '10', 'minute', 'say', 'two', 'word', 'clean', 'stay', 'night', 'check', '7am', 'never', 'go', 'back', 'ryan', 'iowa']",negative,deceptive
